time [h]	Qevap [W]
0	2800.00
1	2800.00
2	2800.00
3	0.00
4	0.00
5	0.00
6	0.00
7	2800.00
8	2800.00
9	2800.00
10	2800.00
11	2800.00
12	0.00
13	0.00
14	2800.00
15	2800.00
16	2800.00
17	2800.00
18	2800.00
19	0.00
20	0.00
21	2800.00
22	2800.00
23	2800.00
24	2800.00
25	0.00
26	0.00
27	0.00
28	0.00
29	0.00
30	2800.00
31	2800.00
32	2800.00
33	2800.00
34	2800.00
35	2800.00
36	0.00
37	0.00
38	2800.00
39	2800.00
40	2800.00
41	2800.00
42	2800.00
43	2800.00
44	0.00
45	0.00
46	0.00
47	0.00
48	2800.00
49	2800.00
50	2800.00
51	0.00
52	0.00
53	0.00
54	0.00
55	0.00
56	2800.00
57	2800.00
58	2800.00
59	2800.00
60	0.00
61	0.00
62	0.00
63	0.00
64	0.00
65	2800.00
66	2800.00
67	2800.00
68	2800.00
69	2800.00
70	2800.00
71	0.00
72	0.00
73	0.00
74	0.00
75	0.00
76	0.00
77	0.00
78	0.00
79	2800.00
80	2800.00
81	2800.00
82	2800.00
83	2800.00
84	2800.00
85	0.00
86	0.00
87	0.00
88	2800.00
89	2800.00
90	2800.00
91	2800.00
92	2800.00
93	0.00
94	0.00
95	0.00
96	0.00
97	0.00
98	0.00
99	0.00
100	0.00
101	0.00
102	2800.00
103	2800.00
104	2800.00
105	2800.00
106	2800.00
107	0.00
108	0.00
109	2800.00
110	2800.00
111	2800.00
112	2800.00
113	0.00
114	0.00
115	0.00
116	2800.00
117	2800.00
118	2800.00
119	2800.00
120	0.00
121	0.00
122	0.00
123	0.00
124	0.00
125	0.00
126	0.00
127	0.00
128	2800.00
129	2800.00
130	2800.00
131	2800.00
132	2800.00
133	0.00
134	0.00
135	0.00
136	0.00
137	0.00
138	0.00
139	0.00
140	2800.00
141	2800.00
142	2800.00
143	2800.00
144	2800.00
145	0.00
146	0.00
147	0.00
148	0.00
149	0.00
150	0.00
151	0.00
152	2800.00
153	2800.00
154	2800.00
155	2800.00
156	0.00
157	0.00
158	0.00
159	0.00
160	0.00
161	0.00
162	0.00
163	2800.00
164	2800.00
165	2800.00
166	2800.00
167	2800.00
168	0.00
169	0.00
170	0.00
171	0.00
172	0.00
173	0.00
174	0.00
175	0.00
176	2800.00
177	2800.00
178	2800.00
179	2800.00
180	2800.00
181	2800.00
182	0.00
183	0.00
184	0.00
185	0.00
186	0.00
187	2800.00
188	2800.00
189	2800.00
190	2800.00
191	2800.00
192	2800.00
193	0.00
194	0.00
195	0.00
196	0.00
197	0.00
198	0.00
199	0.00
200	2800.00
201	2800.00
202	2800.00
203	2800.00
204	0.00
205	0.00
206	0.00
207	0.00
208	2800.00
209	2800.00
210	2800.00
211	2800.00
212	2800.00
213	2800.00
214	0.00
215	0.00
216	0.00
217	0.00
218	0.00
219	0.00
220	0.00
221	0.00
222	2800.00
223	2800.00
224	2800.00
225	2800.00
226	2800.00
227	0.00
228	0.00
229	2800.00
230	2800.00
231	2800.00
232	2800.00
233	2800.00
234	2800.00
235	0.00
236	0.00
237	2800.00
238	2800.00
239	2800.00
240	2800.00
241	0.00
242	0.00
243	0.00
244	0.00
245	0.00
246	0.00
247	2800.00
248	2800.00
249	2800.00
250	2800.00
251	0.00
252	0.00
253	2800.00
254	2800.00
255	2800.00
256	2800.00
257	2800.00
258	2800.00
259	0.00
260	0.00
261	2800.00
262	2800.00
263	2800.00
264	2800.00
265	0.00
